epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,51.8418,0.00835,8.16397,1.34719,0.78369,0.14286,0.15053,0.12176,0.00451,7.38727,0.98726,8.95e-06,8.95e-06,8.95e-06
2,99.2872,0.00695,6.19942,1.25359,0.84214,0.14286,0.2051,0.13091,0.00471,6.93529,0.98257,1.93001e-05,1.93001e-05,1.93001e-05
